Date,Open,High,Low,Close,Volume
29-Jul-13,61.64,61.81,61.33,61.62,2723314
26-Jul-13,61.51,62.00,61.14,61.96,2718178
25-Jul-13,61.50,62.05,61.24,61.93,2824038
24-Jul-13,61.94,62.01,61.38,61.66,2361537
23-Jul-13,62.08,62.36,61.49,61.89,2927064
22-Jul-13,61.67,62.00,61.55,61.82,2476357
19-Jul-13,61.23,61.70,61.01,61.63,3055776
18-Jul-13,60.81,61.55,60.69,61.20,4206939
17-Jul-13,61.04,61.10,60.68,60.95,2608114
16-Jul-13,60.46,61.03,60.28,60.89,3463591
15-Jul-13,61.08,61.30,60.64,60.65,3261699
12-Jul-13,60.76,61.25,60.66,60.95,3594655
11-Jul-13,60.56,61.06,60.14,61.00,4215494
10-Jul-13,60.05,60.33,59.81,59.88,4879220
9-Jul-13,59.79,60.37,59.66,60.15,4102611
8-Jul-13,58.98,59.53,58.72,59.53,3512077
5-Jul-13,58.60,58.76,57.94,58.64,2727027
3-Jul-13,58.21,58.34,57.46,58.30,3174621
2-Jul-13,57.56,58.58,57.32,58.49,5514463
1-Jul-13,57.72,58.57,57.41,57.59,4747135
28-Jun-13,57.26,57.68,56.62,57.18,8938574
27-Jun-13,57.65,57.96,57.19,57.26,4080908
26-Jun-13,57.20,57.57,57.07,57.36,4043346
25-Jun-13,56.42,56.89,55.66,56.62,6849227
24-Jun-13,57.10,57.44,56.27,56.84,5059440
