Date,Open,High,Low,Close,Volume
16-Aug-13,420,421.82,416.27,416.52,304352
15-Aug-13,427.01,427.99,419.3,420.06,207270
14-Aug-13,432.23,436.31,428.05,428.55,252513
13-Aug-13,426.41,436,425.4,433.8,295185
12-Aug-13,428.22,429.87,424.45,425.6,306315
9-Aug-13,428.94,432.04,424.77,429.59,229639
8-Aug-13,436.23,437.11,424.43,429.02,407596
7-Aug-13,435.18,437.83,432.08,435.04,329024
6-Aug-13,447.15,449.22,439.34,445.01,265676
5-Aug-13,446.99,449.29,446.01,448.25,178867
2-Aug-13,447.8,450.03,446.01,448.04,292716
1-Aug-13,447.58,452.15,445.95,447.99,290607
31-Jul-13,444.04,452.18,443.25,448.58,364278
30-Jul-13,441.5,446.43,438.88,444.69,196190
29-Jul-13,437.59,441.48,435.28,440.73,126039
26-Jul-13,437.11,440.75,435.05,439.66,192960
25-Jul-13,439.1,440.5,434.27,438.02,318071
24-Jul-13,438.42,440,434.29,436.35,170007
23-Jul-13,438.27,439.99,435.71,438.45,131812
22-Jul-13,435.6,439.54,432.01,437.72,111629
19-Jul-13,436.83,441.2,434.11,435.97,160076
18-Jul-13,431.61,436.69,429.58,435.32,260164
17-Jul-13,435.49,437.56,429.26,430,219958
16-Jul-13,437.53,440.02,430.91,433.71,187744
15-Jul-13,438.68,439.92,434.4,438,138772
12-Jul-13,441.5,441.5,436.42,439.3,101696
11-Jul-13,436.84,441.18,435.95,441,294406
10-Jul-13,433.83,433.98,428.88,433.48,128085
9-Jul-13,436.52,437.21,431.43,434.56,217013
8-Jul-13,429.09,437.23,429.09,434.91,283308
5-Jul-13,427.15,430.15,422.71,428.52,123509
3-Jul-13,421.75,426.96,421.48,423.88,102946
2-Jul-13,424.45,427.59,422.08,424.2,211096
1-Jul-13,424.44,428.84,423.32,425.27,125030
28-Jun-13,423.54,427.67,418.37,423.69,365489
27-Jun-13,415.65,424.41,415.65,422.87,221871
26-Jun-13,420.75,421.29,412.84,413.99,482180
25-Jun-13,417.56,422.93,417.17,421.48,234567
24-Jun-13,408.18,419.28,405.71,414.99,243776
21-Jun-13,415.28,415.28,408.6,411.98,365650
20-Jun-13,417.63,421.16,412.29,412.65,304098
19-Jun-13,424.88,426.64,420.34,420.75,137816
18-Jun-13,424.93,425.33,420.78,425.33,144815
17-Jun-13,429.81,429.81,420.48,424.83,350665
